from_node,to_node,distance,travel_time,link_type,route_id,route_type
12427,12771,0.243,77.87629527,0,[3],3
12771,12427,0.243,77.87629527,0,[3],3
12771,12770,0.144,46.14891571,0,[3],3
12770,12771,0.144,46.14891571,0,[3],3
12770,12767,0.136,43.58508706,0,[3],3
12767,12770,0.136,43.58508706,0,[3],3
12767,12772,0.154,49.35370153,0,[3],3
12772,12767,0.154,49.35370153,0,[3],3
12772,12439,0.211,67.62098066,0,[3],3
12439,12772,0.211,67.62098066,0,[3],3
12439,12773,0.279,89.4135242,0,[3],3
12773,12439,0.279,89.4135242,0,[3],3
12773,12429,0.163,52.23800876,0,[3],3
12429,12773,0.163,52.23800876,0,[3],3
12429,12432,0.126,40.38030125,0,[3],3
12432,12429,0.126,40.38030125,0,[3],3
12432,12430,0.236,75.6329452,0,[3],3
12430,12432,0.236,75.6329452,0,[3],3
12430,11243,0.143,45.82843713,0,[3],3
11243,12430,0.143,45.82843713,0,[3],3
11243,11236,0.104,33.32977246,0,[3],3
11236,11243,0.104,33.32977246,0,[3],3
11236,12009,0.405,129.7938254,0,[3],3
12009,11236,0.405,129.7938254,0,[3],3
10848,89026,0.211,67.62098066,0,[3],3
89026,10848,0.211,67.62098066,0,[3],3
89026,12434,0.318,101.9121889,0,[3],3
12434,89026,0.318,101.9121889,0,[3],3
12009,10468,0.403,129.1528683,0,[3],3
10468,12009,0.403,129.1528683,0,[3],3
10468,12027,0.188,60.24997329,0,[3],3
12027,10468,0.188,60.24997329,0,[3],3
12027,12025,0.079,25.31780793,0,[3],3
12025,12027,0.079,25.31780793,0,[3],3
12025,12028,0.239,76.59438094,0,[3],3
12028,12025,0.239,76.59438094,0,[3],3
12028,12041,0.19,60.89093046,0,[3],3
12041,12028,0.19,60.89093046,0,[3],3
12041,11645,0.122,39.09838692,0,[3],3
11645,12041,0.122,39.09838692,0,[3],3
11645,12037,0.142,45.50795855,0,[3],3
12037,11645,0.142,45.50795855,0,[3],3
12037,12040,0.243,77.87629527,0,[3],3
12040,12037,0.243,77.87629527,0,[3],3
12040,11644,0.119,38.13695118,0,[3],3
11644,12040,0.119,38.13695118,0,[3],3
11644,12042,0.171,54.80183741,0,[3],3
12042,11644,0.171,54.80183741,0,[3],3
12042,12039,0.143,45.82843713,0,[3],3
12039,12042,0.143,45.82843713,0,[3],3
12039,11643,0.116,37.17551544,0,[3],3
11643,12039,0.116,37.17551544,0,[3],3
11643,11642,0.144,46.14891571,0,[3],3
11642,11643,0.144,46.14891571,0,[3],3
