node_index,is_stop_only,pos_x,pos_y,actual_nodes
490,False,6305889.0,1827238.001,103987
755,False,6297785.0,1824616.0,103999
719,False,6299949.0,1824965.0,104000
772,False,6298511.0,1824502.0,104001
778,False,6298354.0,1824453.0,104008
153,False,6300676.0,1819090.0,104010
150,False,6300667.0,1819116.0,104014
142,False,6300398.0,1819190.0,104015
139,False,6300468.0,1819213.0,104017
58,False,6300088.0,1820165.0,104019
65,False,6299685.0,1820037.0,104020
245,False,6299110.0,1829213.0,104023
597,False,6297218.0,1826168.0,104027
629,False,6297226.0,1825829.0,104029
1096,False,6298637.0,1821422.0,104044
1081,False,6298622.0,1821600.0,104048
619,False,6297538.0,1825929.0,104056
498,False,6299245.0,1827171.0,104062
527,False,6299343.0,1826859.0,104064
991,False,6300657.0,1822762.0,104070
1089,False,6301059.0,1821504.0,104073
908,False,6300458.001,1823389.0,104076
950,False,6300549.0,1823102.0,104078
226,False,6299580.0,1829370.0,104082
813,False,6297938.0,1824148.0,104083
112,False,6298770.0,1819720.0,165525
99,False,6299119.0,1819838.0,104089
679,False,6300181.0,1825345.0,104094
599,False,6304658.0,1826144.0,104100
958,False,6297099.0,1823012.0,104108
963,False,6296991.0,1822978.0,104109
949,False,6297398.0,1823112.0,104112
954,False,6297241.0,1823055.999,104114
801,False,6300882.959,1824227.46,165555
1156,False,6300897.0,1820925.0,165556
1108,False,6297235.0,1821319.0,165557
738,False,6296174.0,1824787.0,165558
128,False,6301060.127,1819404.54,104124
295,False,6299212.0,1828901.0,104128
335,False,6298111.0,1828539.999,104130
322,False,6299468.999,1828634.0,104132
317,False,6299625.0,1828686.0,104134
205,False,6298250.0,1829624.999,104137
177,False,6303237.0,1829944.0,104144
77,False,6302287.001,1830934.0,104149
422,False,6297097.0,1827836.0,104152
443,False,6297151.0,1827655.0,104153
259,False,6296686.758,1829125.056,177887
260,False,6296688.0,1829121.0,104160
57,False,6304113.82,1820165.444,177888
122,False,6303116.0,1819558.0,104163
5,False,6305191.621,1820640.176,104167
114,False,6298113.0,1819645.0,104168
1140,False,6297729.0,1821076.0,104172
266,False,6296557.999,1829072.0,104183
265,False,6296545.497,1829080.704,104186
504,False,6297232.0,1827105.0,104189
559,False,6297046.0,1826461.0,104191
517,False,6297549.0,1826971.0,104200
514,False,6297375.0,1827020.0,104208
69,False,6306718.223,1821611.48,104213
1106,False,6306855.0,1821335.0,104218
370,False,6299414.0,1828268.0,104219
363,False,6299573.0,1828319.0,104221
338,False,6300197.0,1828527.0,104222
329,False,6300354.0,1828577.0,104225
313,False,6300831.0,1828728.999,104228
307,False,6300987.0,1828780.0,104230
319,False,6300677.0,1828680.0,104232
213,False,6303193.0,1829503.0,104233
210,False,6303339.0,1829550.0,104237
452,False,6297348.0,1827597.0,104240
459,False,6298099.0,1827490.0,104248
456,False,6298259.0,1827541.0,104249
424,False,6299043.0,1827801.0,104250
421,False,6299195.0,1827850.0,104269
465,False,6297939.0,1827441.0,104271
359,False,6300781.0,1828365.0,104273
485,False,6305034.0,1827292.0,104274
458,False,6304904.0,1827506.0,104278
336,False,6305417.0,1828536.0,104287
