from_node,to_node,distance,travel_time,source_edge_id
6953,7013,48.22123863,5.393391938,6012
13557,13526,48.22876172,5.394233371,61517
13526,13557,48.22876172,5.394233371,61517
12446,12412,48.27785691,10.79944902,113352
12412,12446,48.27785691,10.79944902,113352
14428,14439,48.28049791,1.800006633,37573
14439,14428,48.28049791,1.800006633,37573
6186,6121,48.28099472,10.80015093,47362
6121,6186,48.28099472,10.80015093,47362
2981,2982,48.28528211,10.80110999,197466
2982,2981,48.28528211,10.80110999,197466
9171,9115,48.29421103,5.401553668,12489
9115,9171,48.29421103,5.401553668,12489
3827,3821,48.29421103,3.086602096,2195
3821,3827,48.29421103,3.086602096,2195
4751,4742,48.29421103,3.086602096,3591
4742,4751,48.29421103,3.086602096,3591
3114,3100,48.29450169,10.80317235,117577
3100,3114,48.29450169,10.80317235,117577
5681,5674,48.30286686,5.402521794,37999
5674,5681,48.30286686,5.402521794,37999
13240,15375,48.30368912,10.80522752,231504
15375,13240,48.30368912,10.80522752,231504
13572,13583,48.30575179,3.087339694,42030
13583,13572,48.30575179,3.087339694,42030
12939,12962,48.31199526,5.403542777,50353
12962,12939,48.31199526,5.403542777,50353
14266,14241,48.32238242,5.404704548,61045
14241,14266,48.32238242,5.404704548,61045
13324,13355,48.32958715,5.405510373,141555
13355,13324,48.32958715,5.405510373,141555
